Post ID,gpt-4.1-mini_stance
1866992729747788078,0
1866992710080754128,0
1866992699322015926,-1
1866992572536688736,0
1866992480857756087,0
1866992462352580653,0
1866992406824095786,1
1866992358149202083,1
1866992320207524306,0
1866992303094763663,1
1866992099998175407,0
1866991972193538357,0
1866991909777912092,0
1866991887309217846,1
1866991872360526028,0
1866991862936113171,0
1866991816249315677,0
1866991739073941600,0
1866991626238955538,0
1866991593993146595,0
1866991546068873705,0
1866991531673923886,1
1866991483762643098,1
1866991444852162718,0
1866991159114899677,1
1866991150516912473,0
1866991141654237385,0
1866991066139779423,-1
1866991051417764188,0
1866990985827455386,-1
1866990951249666436,0
1866990908807450660,0
1866990793438953622,1
1866990782030188896,0
1866990782844112945,0
1866990642070688197,1
1866990638430105951,0
1866990569978798516,0
1866990512995176632,1
1866990512533643694,0
1866990393751113831,0
1866990361849020921,0
1866990231112782069,1
1866990182056034381,0
1866990158454653068,1
1866990143456109035,0
1866990133184172251,1
1866990091916415047,-1
1866990075114131623,0
1866990013428404687,0
1866989916485202309,0
1866989871966912954,0
1866989869429350612,0
1866989730019115014,-1
1866989714412392871,0
1866989653930414528,1
1866989643368943785,0
1866989632858231160,0
1866989632086479270,0
1866989610833674384,1
1866989349985771900,0
1866989320848150792,0
1866989310823604587,0
1866989267773542623,1
1866989091897700854,0
1866989063418617902,-1
1866989061434728550,0
1866989049707368935,1
1866989050521063504,0
1866989046016381032,0
1866989047941362140,0
1866988931981427043,0
1866988852357083400,-1
1866988794706309294,-1
1866988764486086948,0
1866988738141884484,0
1866988725940654173,0
1866988652682989632,0
1866988571594461368,0
1866988551281246384,0
1866988504397549731,0
1866988407651475558,1
1866988380027858979,1
1866988373082247288,1
1866988357194256725,0
1866988312348725291,0
1866988260855280056,0
1866988027199062354,0
1866987891597119603,0
1866987792364077058,0
1866987748504244675,0
1866987672331489576,0
1866987651850543553,1
1866987571802227026,0
1866987349193920658,0
1866987203093561632,1
1866987194822373416,1
1866987193585242503,0
1866987176136695838,0
1866987175415517500,0
1866987155693900155,-1
1866986963749974521,1
1866986923656614041,0
1866986704793637273,1
1866986594030207176,0
1866986404351447458,0
1866986259068969444,0
1866986035671929156,0
1866985966101205373,0
1866985953170166104,1
1866985946786435220,0
1866985771993042959,-1
1866985744624914481,-1
1866985715159933011,1
1866985556581785620,1
1866985548541239684,0
1866985542006739276,1
1866985534624608643,0
1866985409202573322,0
1866985323634495843,1
1866985309847818740,1
1866985234312409389,1
1866985228096639067,1
1866985192075768125,-1
1866985156558590327,0
1866985107904438463,0
1866985020424065524,-1
1866984957542850583,0
1866984905525309932,-1
1866984895152787732,0
1866984876492329032,-1
1866984672141643915,0
1866984656262008905,0
1866984657319047423,0
1866984592533528780,0
1866984391664074753,0
1866984374287086053,-1
1866984349452866000,1
1866984285195977111,0
1866984269832491280,0
1866984252484546765,0
1866984196046197040,0
1866984119462400272,1
1866983995550138632,0
1866983889983640061,1
1866983884661068165,1
1866983877690151272,0
1866983864851370381,0
1866983857897001443,0
1866983848346522079,0
1866983846010556797,0
1866983720068190308,0
1866983690712269252,0
1866983691433676919,0
1866983643681526150,1
1866983609350996211,0
1866983589587345738,0
1866983578103345345,0
1866983578388627491,1
1866983561242587336,0
1866983562492461126,0
1866983433928642741,1
1866983301488996752,0
1866983246753378691,0
1866983210053431491,1
1866983201383780584,1
1866983135260578291,1
1866983101890695543,0
1866983080269058448,-1
1866983062984331515,0
1866982975700865103,0
1866982958680203267,-1
1866982872801792356,1
1866982802413040114,0
1866982785166307798,0
1866982748017267201,0
1866982657831141517,0
1866982638894166200,1
1866982568584995095,-1
1866982556031131913,0
1866982526587187597,0
1866982440054685754,0
1866982441186988132,0
1866982429879308402,0
1866982385226842345,0
1866982378092069202,0
1866982329664606526,0
1866982282629877937,0
1866982231320752293,1
1866982220046733688,0
1866982113888653367,0
1866982047996158105,0
1866981965435637975,1
1866981945655066730,0
1866981927498158561,1
1866981931289838041,0
1866981852420116603,0
1866981757586690432,0
1866981746375528520,1
1866981706554806762,-1
1866981695578165687,0
1866981552456188392,0
1866981534391033960,0
1866981468431413610,0
1866981422478540920,1
1866981335627129083,0
1866981299342225878,0
1866981294933946725,-1
1866981292883022269,1
1866981291838804254,0
1866981289519185961,0
1866981190177058876,0
1866981117275869319,0
1866981109084594193,0
1866981084296253493,0
1866981010753388959,-1
1866980979031642373,1
1866980854419079287,0
1866980784495628405,0
1866980718875906244,-1
1866980694775545983,0
1866980652333076699,0
1866980615280640104,0
1866980502055362561,0
1866980483818745893,-1
1866980474003902589,0
1866980459462197322,1
1866980449698058487,0
1866980445226971618,-1
1866980407570468970,0
1866980284425506905,1
1866980268776587668,0
1866980212585463810,1
1866980210551427240,0
1866980115755753569,0
1866980103495803173,0
1866979919965601837,0
1866979881122402743,-1
1866979831612682670,1
1866979779670650973,1
1866979695713198312,0
1866979670396375512,0
1866979572291678246,0
1866979477223510087,0
1866979457153872369,0
1866979409413980587,0
1866979366561022217,-1
1866979305248416141,1
1866979294456504692,0
1866979279420162098,1
1866979279055044714,1
1866979188755894555,1
1866979161249587432,1
1866979150898303345,0
1866979097156653406,0
1866978929216720927,0
1866978885532889183,0
1866978840234340834,0
1866978767937343501,0
1866978654166856092,1
1866978638224412686,1
1866978597262483792,1
1866978596549693563,1
1866978484603736461,1
1866978456346694004,0
1866978323378868591,0
1866978309160177959,1
1866978242617311681,0
1866978241208259033,0
1866978231053643987,0
1866978223676117290,-1
1866978154830544969,0
1866978150909087847,0
1866978143354880054,0
1866978039650750976,0
1866977898781118902,0
1866977891981955257,0
1866977865797079329,0
1866977832049492139,-1
1866977800995082384,0
1866977799929520286,1
1866977769260814788,0
1866977729817743564,0
1866977445913694585,1
1866977436002390123,1
1866977412111798474,1
1866977392389988599,-1
1866977083634880562,0
1866976895314673738,0
1866976879405830202,0
1866976847730286660,0
1866976820110782520,0
1866976792394768584,0
1866976784178155661,1
1866976739131527600,0
1866976716410749360,0
1866976688107819501,0
1866976667899662544,0
1866976560906895643,1
1866976509573075153,0
1866976432922235285,0
1866976424457879801,1
1866976336239006047,1
1866976319801790687,0
1866976156161052779,-1
1866976148858569074,0
1866976111185543264,0
1866976062028255555,0
1866976057284518060,0
1866976043841753166,0
1866975976200212917,0
1866975966431498527,0
1866975868859584701,1
1866975845090463803,0
1866975840598433847,0
1866975716342108552,0
1866975699908886632,0
1866975670200410311,0
1866975662231437550,1
1866975643495288967,0
1866975635975049231,0
1866975606107410535,0
1866975599220154498,0
1866975549262008831,0
1866975413068763308,0
1866975294911025436,1
1866975259980603437,0
1866975231472017579,0
1866975221309444137,0
1866975219274879316,1
1866975172152135972,0
1866975165265113134,0
1866975072113537074,0
1866975029541609596,0
1866975027423318520,0
1866975009618432218,0
1866975009337426239,0
1866975002538520860,0
1866974987598664139,0
1866974964345090402,0
1866974921303425315,-1
1866974863896015273,0
1866974854219526392,1
1866974810120786435,0
1866974712431251894,0
1866974560639131885,0
1866974521896366557,0
1866974516032966698,0
1866974473523433534,1
1866974340966912399,1
1866974331345240573,0
1866974286046806052,0
1866974238768296242,0
1866974209454510304,0
1866974205176320486,0
1866974198758785140,1
1866974192417055122,0
1866973967564853631,0
1866973945796468996,-1
1866973913982566522,0
1866973864930201764,0
1866973822664184272,0
1866973817970499638,1
1866973802498036182,0
1866973737532207149,0
1866973738329313660,0
1866973708394565999,0
1866973699347185787,1
1866973680368042017,0
1866973589934682264,1
1866973566031499726,1
1866973541020659839,1
1866973429704097889,0
1866973423118979174,1
1866973421285896579,0
1866973377963102346,0
1866973325701857449,0
1866973305930125664,0
1866973299445530638,1
1866973210291605786,0
1866973196408479882,0
1866973139701272866,0
1866973115302994284,0
1866973107082367042,1
1866973013188501907,0
1866973000479936587,1
1866972997476815224,0
1866972894766694872,0
1866972859660136782,0
1866972787266486334,-1
1866972761609924975,0
1866972749551575258,0
1866972626427711512,1
1866972617170883068,1
1866972573285671000,0
1866972571675267517,0
1866972550384980318,-1
1866972500778946742,0
1866972475533267398,0
1866972421229621320,0
1866972417702367445,0
1866972379013906630,0
1866972318041509910,0
1866972307291558046,1
1866972275905532373,0
1866972229902406122,-1
1866972221736096101,0
1866972184297587144,0
1866972160776081821,0
1866972149099139329,0
1866972100734726248,0
1866972068710903889,0
1866972034204565919,0
1866972020132679915,0
1866971933645893862,0
1866971920203395306,0
1866971870899388689,1
1866971779165720660,0
1866971765357863250,1
1866971710202974564,0
1866971710290825225,0
1866971608780329380,0
1866971563108467110,-1
1866971527524073559,0
1866971485753184679,0
1866971378504622353,-1
1866971362637586887,1
1866971358686744933,-1
1866971207834452415,1
1866971200888639551,0
1866971189203087687,0
1866971127135998034,0
1866971094332346654,1
1866971072505188405,0
1866971046773153884,-1
1866971027953291576,0
1866971024043974974,0
1866971013352919495,0
1866970989856190869,1
1866970874827640898,0
1866970852278825031,0
1866970741180117474,0
1866970726357422452,0
1866970702127173896,0
1866970656669303164,1
1866970607511916803,0
1866970564952469670,-1
1866970535432733173,0
1866970515677831650,0
1866970470760976798,0
1866970434186498221,0
1866970408932569497,1
1866970328141877638,1
1866970321187705026,0
1866970161456218504,-1
1866970073023336891,-1
1866970009148260675,0
1866969995886129330,0
1866969975988343183,-1
1866969966110793787,0
1866969937211953439,0
1866969934649303544,0
1866969893754769768,1
1866969798678094296,0
1866969785260707934,1
1866969755145375813,0
1866969734488658192,0
1866969690213584943,1
1866969679723429954,0
1866969595875299749,0
1866969549666652634,0
1866969460487446955,-1
1866969357273964914,0
1866969350109835307,0
1866969233617256946,0
1866969195658809797,0
1866969149534023748,-1
1866969119943430453,-1
1866968911813677181,1
1866968813100732801,0
1866968752753168826,1
1866968717227159999,0
1866968713360183500,0
1866968704329941102,0
1866968682640859157,0
1866968636348567562,0
1866968606090960961,-1
1866968513241596181,0
1866968499433902324,-1
1866968459151802376,0
1866968445767561277,0
1866968294231588965,1
1866968260647784853,1
1866968253807071707,0
1866968248006348861,0
1866968228754493929,0
1866968171485319337,0
1866968058398494953,1
1866967927901094175,-1
1866967873920626734,0
1866967829896921335,0
1866967782052479435,-1
1866967781985354082,1
1866967779674558916,1
1866967771135070417,1
1866967769125884316,-1
1866967753187529123,1
1866967749580263700,0
1866967727513936228,0
1866967722229133323,1
1866967723236004135,1
1866967722069987648,1
1866967695469711410,0
1866967666742923432,0
1866967554012377171,-1
1866967544487350463,0
1866967343735148887,0
1866967255982248265,0
1866967137933467947,0
1866967073123078606,1
1866967043490119865,0
1866967016202006952,0
1866967010925855043,0
1866966999592734994,0
1866966971176177726,0
1866966829857640623,0
1866966790988779908,0
1866966790204715242,-1
1866966708742983838,1
1866966571824058528,-1
1866966539108487511,1
1866966417893101691,0
1866966408891883647,0
1866966339631628754,1
1866966317758021646,0
1866966256886354264,0
1866966238275969231,0
1866966240134332484,0
1866966200254861430,0
1866966176217305339,0
1866966147066699886,0
1866966132206227525,0
1866966107565048001,0
1866966088291913904,0
1866966078745612579,0
1866966046105801083,0
1866966015890034953,0
1866965963285139769,0
1866965949632626883,0
1866965942367916103,0
1866965930473034070,1
1866965909228884001,0
1866965882938823011,0
1866965819109888287,0
1866965802697818207,0
1866965700784607536,0
1866965702198051063,1
1866965579401441519,0
1866965572644147699,1
1866965531867091034,1
1866965432433004627,0
1866965290304565433,0
1866965214287233294,0
1866965190656635178,0
1866965079100625057,0
1866965047236567070,1
1866965030773907705,1
1866964921579372732,1
1866964801391628582,0
1866964695116120125,0
1866964643790430261,0
1866964566309229015,0
1866964551243272504,1
1866964527406854375,0
1866964443151716531,0
1866964437808320864,0
1866964231326929331,0
1866964148451479878,0
1866964092684210186,0
1866963886911443452,1
1866963827188736363,0
1866963816275468322,0
1866963715255308722,0
1866963710025293971,1
1866963614353256549,0
1866963563862167629,0
1866963552697024596,0
1866963549634839029,0
1866963413215084577,1
1866963377630707862,1
1866963323708698821,0
1866963260509159439,0
1866963076328960450,0
1866963040031347010,0
1866963034075213928,0
1866962996150538696,1
1866962934674641375,0
1866962886104338812,0
1866962715643666730,0
1866962528195981354,0
1866962478816784495,0
1866962468452618333,1
1866962438559584310,0
1866962390119530759,0
1866962325967868039,0
1866962297123721308,0
1866962274964972014,0
1866962262235418850,1
1866962204341440765,0
1866962172213071905,1
1866962113622839353,-1
1866962101207793993,1
1866962072245874892,1
1866962020417016157,1
1866961991824445471,1
1866961975655403968,0
1866961976905306490,0
1866961949935931846,0
1866961921037000950,0
1866961891727380631,0
1866961863847842093,1
1866961851923505176,0
1866961845669474350,0
1866961821116055814,0
1866961815860809977,0
1866961729709588670,0
1866961692279615962,0
1866961641029386698,0
1866961557844005247,0
1866961484749943060,-1
1866961451182854632,1
1866961434497978575,0
1866961422841942071,0
1866961372078035114,0
1866961253907771449,0
1866961194348843239,0
1866961155643568549,0
1866961115856400548,-1
1866961088668967357,0
1866961080729170066,0
1866961013532397877,-1
1866960961896083552,0
1866960956745716099,0
1866960924273504448,0
1866960915050139791,-1
1866960900374270070,0
1866960782807712107,0
1866960715019362761,1
1866960664599675371,0
1866960538514718731,0
1866960406931182071,1
1866960309572850120,0
1866960246847254646,0
1866960175716004091,0
1866960168023626051,1
1866960166379278841,0
1866960127385084086,0
1866960083378118937,0
1866960023349497917,0
1866960013522260334,0
1866959972875243602,1
1866959965300142449,0
1866959912170828041,0
1866959911315226782,0
1866959847201313033,1
1866959846928470158,-1
1866959823650316749,0
1866959816280904097,0
1866959730603679918,0
1866959602169852022,0
1866959590975475762,0
1866959585774322139,0
1866959509245268062,1
1866959479469904382,0
1866959421605056916,0
1866959416265674876,0
1866959410003910705,0
1866959405864063412,0
1866959371948970312,1
1866959364520804741,0
1866959307310502178,0
1866959296845492677,-1
1866959261588394007,0
1866959242453754220,-1
1866959168822739138,0
1866959167057183191,0
1866959023322652913,0
1866958993278607732,0
1866958927952597132,0
1866958912819433814,-1
1866958903805915226,1
1866958894175752528,1
1866958890782560744,0
1866958885644537936,1
1866958870675066999,1
1866958768673636387,1
1866958600024772783,0
1866958531922104729,0
1866958508924735965,-1
1866958432420630998,0
1866958418252272081,0
1866958413026005002,0
1866958366481768556,0
1866958282868633701,0
1866958168938459647,0
1866958140928831946,1
1866958133530079729,0
1866958130451485076,0
1866958131861008526,1
1866958107806413261,0
1866958083811053591,1
1866957968341864793,0
1866957949916287068,0
1866957949123407896,0
1866957937328926986,-1
1866957899970515272,0
1866957846329401697,0
1866957822061318350,1
1866957771846926647,0
1866957755354902850,0
1866957753555775634,0
1866957728003903690,0
1866957718289801645,0
1866957433312100849,1
1866957339464700029,0
1866957264214692083,0
1866957215371866585,0
1866957108542910826,0
1866957023952408674,0
1866956957183250594,0
1866956924282929340,0
1866956892028702983,-1
1866956868569985198,0
1866956792732975512,1
1866956724227412433,0
1866956706024136774,0
1866956667532816500,0
1866956659773542529,0
1866956655369523665,1
1866956647761105240,0
1866956565624066354,0
1866956539787141425,0
1866956523588420085,0
1866956502033908167,0
1866956493310038162,0
1866956485974167660,-1
1866956335943946590,1
1866956295364022615,0
1866956285452947947,-1
1866956190388797617,1
1866956152409608410,0
1866956148232032635,0
1866956118620319861,-1
1866956112475328790,0
1866956054661050528,0
1866956046482469363,0
1866955915234042070,0
1866955882166358455,1
1866955772967653778,1
1866955775496818993,0
1866955619347132574,0
1866955603387494809,0
1866955530419531851,0
1866955496013566192,0
1866955436915605978,0
1866955401012580745,0
1866955356628455731,0
1866955337967997122,0
1866955302362550550,0
1866955252144148496,0
1866955207516754039,0
1866955160683155476,-1
1866955105007976495,1
1866955049181778323,-1
1866955021759521038,0
1866955021272879301,-1
1866955010082242872,-1
1866955007943381125,1
1866954916750827791,0
1866954838107390255,1
1866954759468700102,1
1866954648549990762,0
1866954590886957516,1
1866954534641357256,1
1866954494140883137,-1
1866954495600582992,0
1866954368026808721,0
1866954318252781871,0
1866954274619658445,0
1866954199625564644,0
1866954141895188511,-1
1866954085221699663,0
1866953985195946383,0
1866953966275416507,0
1866953960931676574,1
1866953805293572339,1
1866953797916037296,0
1866953769310736433,0
1866953711139917921,0
1866953681587015853,1
1866953654839714060,1
1866953615455424937,0
1866953591942197527,0
1866953478196674946,0
1866953469145518434,0
1866953381853421674,0
1866953384579961023,0
1866953373075030410,-1
1866953302442975414,0
1866953280078877010,0
1866953255059587085,0
1866953131290132605,0
1866953128823902350,1
1866953123186528275,0
1866953075375710690,1
1866953031914492346,0
1866953015715848268,0
1866953002625724653,0
1866952871406710798,0
1866952825122553897,1
1866952806252548540,0
1866952769057210430,1
1866952680217645414,0
1866952639889490167,0
1866952630137930061,1
1866952531659854239,0
1866952509006418157,0
1866952486541726049,0
1866952448369119639,1
1866952429515969014,-1
1866952335294861517,0
1866952329875894460,0
1866952261714231590,0
1866952242701459803,0
1866952227266629801,0
1866952214683808149,-1
1866952201983365504,-1
1866952141429936189,0
1866952121754472951,-1
1866952034538127782,0
1866952020042846259,0
1866952010005713024,1
1866951988380045426,1
1866951910491820491,0
1866951871434527111,0
1866951872055046352,0
1866951848248348877,0
1866951813360168998,0
1866951735622709255,0
1866951653213233397,0
1866951641112695176,0
1866951629540340085,1
1866951541686485262,0
1866951487550574627,1
1866951477480067330,-1
1866951440448762238,1
1866951352666218872,-1
1866951321883955326,1
1866951244817858606,0
1866951235795837402,0
1866951204175069515,0
1866951152081785299,-1
1866951146524360942,0
1866951134734111092,0
1866951136667934732,0
1866951131794116765,1
1866951117327962598,-1
1866951117734605177,0
1866951102077210677,0
1866951065779966374,0
1866951022641545271,0
1866950985693925419,0
1866950932824457378,0
1866950923915812923,0
1866950875945767047,1
1866950876734296561,0
1866950770421321796,0
1866950747721478170,0
1866950660349993161,0
1866950619006898673,1
1866950558252163094,-1
1866950551881257104,0
1866950454296314164,-1
1866950455189967313,0
1866950434738541032,0
1866950309244731736,0
1866950291649859973,0
1866950285878497644,1
1866950256212197579,0
1866950248775479629,0
1866950246124884016,1
1866950136787788080,0
1866950090805424508,0
1866950020131398013,1
1866950008387301832,0
1866949996777537770,0
1866949989319991622,0
1866949880645836866,0
1866949849402446120,0
1866949821774565533,-1
1866949724730687720,0
1866949644519084051,-1
1866949633307709686,0
1866949591691919575,1
1866949451132309878,0
1866949419418988743,-1
1866949370681180537,0
1866949317220765846,1
1866949266515616217,0
1866949196730990969,0
1866949158470554058,1
1866949100605759959,0
1866948933982785771,0
1866948929742377217,0
1866948880690188427,-1
1866948810359951522,0
1866948674573701182,1
1866948617283702945,1
1866948607070351661,0
1866948567790915592,0
1866948462778241450,1
1866948268195975419,0
1866948156803690619,0
1866948143444545963,1
1866948130383839719,0
1866948097043030071,1
1866948075618701427,0
1866948069419262081,0
1866948068580466778,0
1866947971620933711,0
1866947946618483049,0
1866947940788384023,0
1866947878192611757,0
1866947863332393150,1
1866947850677944665,0
1866947820739309765,1
1866947782977745377,0
1866947774291341809,1
1866947772030586991,0
1866947717978550485,0
1866947700555391167,0
1866947698491826295,0
1866947559505240476,1
1866947561749086700,0
1866947549300478198,0
1866947539292901685,0
1866947502714368477,0
1866947474851762515,0
1866947450256154867,0
1866947448423288935,0
1866947428949299269,1
1866947140141842825,0
1866947126938173551,0
1866947032989982844,1
1866947029315772889,0
1866946974433546331,0
1866946931546788119,0
1866946905961644232,0
1866946840794632458,0
1866946809916166582,0
1866946807307120670,1
1866946567531532697,0
1866946550490075284,0
1866946484425646159,0
1866946386303897615,0
1866946360332685766,1
1866946345757479329,0
1866946322978279757,0
1866946271690293698,0
1866946249909563873,0
1866946167059493121,0
1866946109798769005,1
1866946084905591080,1
1866946054823813522,0
1866946053255348697,-1
1866945985651364217,0
1866945951354802391,0
1866945933407293829,0
1866945872224743693,1
1866945796534686148,-1
1866945777001467932,0
1866945735343907286,0
1866945700136882309,0
1866945592834068578,1
1866945504635941189,0
1866945486080577988,0
1866945469185765747,1
1866945464559685963,0
1866945440588898490,0
1866945407319687589,0
1866945366874071181,0
1866945311933075892,0
1866945301388411273,-1
1866945225983160608,0
1866945196560355823,0
1866945164742365607,-1
1866945163370668290,0
1866945046836064511,0
1866944968457326781,0
1866944959670046791,1
1866944851411099968,1
1866944843303260409,0
1866944809237352806,0
1866944799418487072,1
1866944544308109481,0
1866944518991528343,1
1866944517213213109,0
1866944503715704941,1
1866944484350603748,1
1866944465535111672,0
1866944384635174998,-1
1866944220998799448,1
1866944182465462376,1
1866944118515175866,0
1866944110722158955,0
1866944003947761704,0
1866944003154797010,0
1866943978064466224,0
1866943870598070594,0
1866943667799281952,0
1866943594080477271,1
1866943462869962800,0
1866943406829867400,1
1866943379311038492,0
1866943336378196106,0
1866943314282381413,0
1866943215363842354,0
1866943210775515318,0
1866943173840248871,0
1866943138578960765,0
1866943066915082359,0
1866942888464224521,0
1866942663980663008,0
1866942648033947888,0
1866942650395312285,0
1866942616132284429,1
1866942582254895431,0
1866942556421943615,0
1866942471348904045,0
1866942467691659668,0
1866942300749779263,0
1866942255812186242,1
1866942131140452738,0
1866942083220771170,0
1866942069119619239,0
1866942070801436711,0
1866942016279740661,0
1866941815179403367,0
1866941683457306766,-1
1866941645905682828,0
1866941618042912836,1
1866941608794398880,0
1866941577102528531,0
1866941511952388478,0
1866941372533486038,1
1866941283186643166,0
1866941252635165147,0
1866941183630643455,0
1866941103372636531,0
1866941092987539497,0
1866941084934533500,0
1866941075031798094,0
1866941075316740449,0
1866941001874493621,0
1866940904969474065,1
1866940855078228119,1
1866940851638898990,0
1866940838275903850,0
1866940749578940583,-1
1866940472276439544,0
1866940437782532309,1
1866940382392590405,0
1866940379616166158,0
1866940376038379754,1
1866940220953727138,0
1866940223210524683,0
1866940130184839511,0
1866940077097758927,0
1866940060358283614,0
1866939882033049950,0
1866939873485263233,0
1866939852643528881,1
1866939789728973285,0
1866939630618292510,0
1866939601652269527,0
1866939599911538742,-1
1866939529900462365,-1
1866939382407561253,1
1866939357648785896,0
1866939349108977727,0
1866939252723888524,1
1866939190811955583,1
1866939111988187632,0
1866939036264436156,0
1866939035790590344,0
1866939018421866878,0
1866938999987691538,0
1866938945193513134,-1
1866938908489159165,0
1866938875584844274,0
1866938864172142747,0
1866938693157835171,0
1866938618792599569,0
1866938608038375465,-1
1866938543508947328,0
1866938545190936693,0
1866938533304471582,0
1866938530926301369,1
1866938487313924298,0
1866938469768974370,-1
1866938429147426869,0
1866938421832470675,1
1866938361539182993,0
1866938295797592236,0
1866938224398196956,1
1866938209269371204,0
1866938178520662390,1
1866938159877222512,0
1866938161483395095,1
1866938132656165319,1
1866938101312131455,0
1866938087567179986,1
1866938018893906250,0
1866937995447738415,-1
1866937935070740658,0
1866937922475135029,-1
1866937919698846009,0
1866937799666200728,0
1866937681357517188,0
1866937620821131401,0
1866937615594758391,0
1866937535471009913,0
1866937502554083797,-1
1866937494010466798,1
1866937485340922185,1
1866937452595908971,0
1866937356395184465,1
1866937343762223226,-1
1866937245787165077,0
1866937209393217581,0
1866937041679945936,0
1866936944619405717,0
1866936938529484985,0
1866936889363796092,0
1866936872053977582,0
1866936828563243489,-1
1866936811173335202,0
1866936808703135763,0
1866936792315777254,0
1866936748787573234,1
1866936596051718334,0
1866936582122639395,0
1866936393521398047,0
1866936369265905767,0
1866936359115444581,1
1866936323040289086,0
1866936219487146241,0
1866936219650888125,1
1866936176621613098,0
1866936155633262967,0
1866936149916180829,-1
1866936112943600101,0
1866936068240458147,0
1866936057234620437,0
1866936041615065125,0
1866936021243306029,0
1866936017594556424,0
1866936002339627346,1
1866935899675558203,1
1866935892427850122,0
1866935829136126189,0
1866935822601101704,0
1866935808672039240,0
1866935636441076055,-1
1866935584612290784,-1
1866935568011022538,1
1866935428143779955,0
1866935372011409685,0
1866935348531503377,0
1866935265333481609,1
1866935254516396211,1
1866935245154501013,0
1866935172836495368,0
1866935143216115717,1
1866934780815888869,0
1866934738482545120,0
1866934721806033345,1
1866934701744857560,0
1866934496571847000,0
1866934495410270328,0
1866934415991116006,0
1866934407309004996,1
1866934360525492512,0
1866934318830063754,0
1866934309103472970,0
1866934121756324042,0
1866934082309067064,0
1866934026474574310,0
1866933968626504103,1
1866933950712517111,1
1866933913886814246,0
1866933905061728669,0
1866933847272853904,0
1866933823038251009,-1
1866933800124420151,1
1866933772077175058,0
1866933677638422837,0
1866933661855260949,0
1866933651012755782,0
1866933558520001015,0
1866933486705315901,-1
1866933458058219719,0
1866933440366649642,0
1866933392375419230,0
1866933374599717045,0
1866933246442848293,0
1866933212225867907,1
1866933178734145943,0
1866933132769059203,0
1866932978829410363,0
1866932925406777470,0
1866932858763325624,0
1866932722842698195,1
1866932660041404518,1
1866932616198271358,1
1866932601258221848,0
1866932580194607439,0
1866932568932712878,1
1866932554378428829,0
1866932548422811658,1
1866932456236192087,1
1866932372568150163,0
1866932321414418495,0
1866932259342913741,1
1866932204921622755,0
1866932150249066970,1
1866932081328017571,0
1866932037749473367,0
1866932008255099096,0
1866931829988630688,1
1866931818907439273,1
1866931770416926877,0
1866931757368459768,0
1866931734149034428,1
1866931726808911935,0
1866931711596261405,1
1866931667924852772,0
1866931444146377094,0
1866931420280599034,1
1866931349162008781,0
1866931314965807190,1
1866931296943083796,0
1866931280350154918,0
1866931272532062443,1
1866931175165501760,0
1866931153711554593,0
1866931107872247995,1
1866931054927389023,-1
1866931024401256889,0
1866930992155390194,0
1866930846025834864,0
1866930842628452386,0
1866930651179651515,1
1866930625137217572,0
1866930463581016428,0
1866930451203625120,0
1866930306487623955,0
1866930296043737212,1
1866930294202241469,0
1866930146273341471,0
1866930104452125017,1
1866929873320653298,1
1866929785013932527,0
1866929779594653863,0
1866929771168534997,0
1866929707821961247,1
1866929672103268537,-1
1866929669720735882,0
1866929510651716074,0
1866929506222547104,0
1866929506168275408,1
1866929504603787639,1
1866929501994881183,1
1866929449591034031,0
1866929417639039383,1
1866929276592738514,1
1866929152169058665,0
1866929110087504065,0
1866929097932255620,1
1866929067850924358,0
1866928990054957435,0
1866928948237701368,1
1866928933767352566,0
1866928932131426375,1
1866928802590515205,0
1866928783518994679,0
1866928618070560900,0
1866928573598097585,0
1866928488160411725,1
1866928483018084765,-1
1866928473526145065,0
1866928458590245208,0
1866928456073674941,0
1866928457998856436,0
1866928419692482752,0
1866928395063263383,1
1866928360322109845,0
1866928309616902176,0
1866928305519391045,0
1866928232630718505,1
1866928176875622798,0
1866928100006904273,0
1866928089541779944,1
1866927996499599442,-1
1866927972776579401,1
1866927954715955247,1
1866927863103992232,1
1866927833366364383,0
1866927787434745997,1
1866927770346954892,0
1866927748402327557,0
1866927698079031460,0
1866927668576522548,0
1866927510275100968,1
1866927444206207308,0
1866927249360031920,0
1866927239973286304,0
1866927140907667963,0
1866927028538314787,0
1866927027837866301,-1
1866927001032069610,0
1866926920568377760,1
1866926878642278749,1
1866926790704291863,1
1866926781615443972,0
1866926737952580010,1
1866926693270589818,0
1866926567496307186,0
1866926528401191014,0
1866926472256004340,0
1866926442862268433,0
1866926429994168337,1
1866926401724543300,0
1866926347051995398,0
1866926335131590882,0
1866926326088863867,0
1866926320380416150,0
1866926288214094313,0
1866926274221945113,0
1866926272829591646,0
1866926268106805639,0
1866926229745701178,1
1866926217968095253,0
1866926172468072773,0
1866925914690555916,1
1866925906624716922,0
1866925815428198433,-1
1866925706485305638,-1
1866925677255205032,1
1866925645218849115,0
1866925630601986351,0
1866925630790500693,0
1866925557440471276,-1
1866925523362038108,0
1866925442252541959,1
1866925361893953583,-1
1866925306004857143,0
1866925277906977186,0
1866925251486998956,-1
1866925241248911380,0
1866925206285299801,1
1866925184541700385,0
1866925173984858564,0
1866925168225919132,0
1866925162949459984,-1
1866925149108441290,1
1866925048440951003,-1
1866924978731663870,0
1866924961689923727,1
1866924951812575493,1
1866924860771053738,1
1866924861081391213,0
1866924845625221489,0
1866924806211608759,0
1866924804491841736,0
